编号,V0,,,标准 608s,,,,,,,,,V1,,,标准,,,,,,,,,F0,,,标准,,,,,,,,,F1,,,标准,,,,,,,,,,V0,,,标准,,,,,,,,,V1,,,标准,,,,,,,,,F0,,,标准,,,,,,,,,F1,,,标准,,,,,,,,
雨量,8.89,9.13,9.38,12.1,12.35,12.2,,,,,,,7.83,8.52,8.65,12.05,12.45,12.25,,,,,,,5.7,7,6.5,12.1,12.3,12.3,,,,,,,4.7,4.3,4.4,11.6,12.15,11.9,,,,,,,,45.35,42.34,44.63,47.15,49.05,47.4,,,,,,,39.24,40.42,38.25,46.9,49.35,46.8,,,,,,,31.4,30.3,31.1,47.2,48.5,47.95,,,,,,,55.3,48.4,46,48.95,51.75,50.3,,,,,,
时间 s,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限,第1次,第2次,第3次,第1次,第2次,第3次,第1次,第2次,第3次,3次均值,允差下限,允差上限
635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.92,33.67,36.52,37.47215269,38.98216521,37.67083855,-0.552152691,-5.312165207,-1.150838548,-2.338385482,-3.2,3.2,31.52,32.13,31.06,37.27346683,39.22058824,37.19399249,-5.753466834,-7.090588235,-6.133992491,-6.326015853,-3.2,3.2,24.9,24.9,24.2,37.51188986,38.54505632,38.10794743,-12.61188986,-13.64505632,-13.90794743,-13.38829787,-3.2,3.2,44,40.3,36.9,38.90269086,41.12797247,39.97559449,5.097309136,-0.827972466,-3.075594493,0.397914059,-3.2,3.2
636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.97,33.71,36.54,37.53116395,39.04355444,37.7301627,-0.561163955,-5.333554443,-1.190162703,-2.361627034,-3.2,3.2,31.53,32.23,31.09,37.33216521,39.28235294,37.25256571,-5.802165207,-7.052352941,-6.162565707,-6.339027952,-3.2,3.2,24.9,25,24.2,37.5709637,38.6057572,38.16795995,-12.6709637,-13.6057572,-13.96795995,-13.41489362,-3.2,3.2,44,40.4,37.1,38.96395494,41.19274093,40.03854819,5.036045056,-0.792740926,-2.938548185,0.434918648,-3.2,3.2
637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.03,33.76,36.59,37.59017522,39.10494368,37.78948686,-0.560175219,-5.34494368,-1.199486859,-2.368201919,-3.2,3.2,31.55,32.31,31.15,37.39086358,39.34411765,37.31113892,-5.840863579,-7.034117647,-6.161138924,-6.345373383,-3.2,3.2,25.1,25.1,24.3,37.63003755,38.66645807,38.22797247,-12.53003755,-13.56645807,-13.92797247,-13.34148936,-3.2,3.2,44.1,40.4,37.1,39.02521902,41.25750939,40.10150188,5.074780976,-0.857509387,-3.001501877,0.405256571,-3.2,3.2
638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.06,33.77,36.67,37.64918648,39.16633292,37.84881101,-0.589186483,-5.396332916,-1.178811014,-2.388110138,-3.2,3.2,31.59,32.36,31.16,37.44956195,39.40588235,37.36971214,-5.859561952,-7.045882353,-6.20971214,-6.371718815,-3.2,3.2,25.1,25.1,24.4,37.68911139,38.72715895,38.28798498,-12.58911139,-13.62715895,-13.88798498,-13.36808511,-3.2,3.2,44.2,40.5,37.1,39.0864831,41.32227785,40.16445557,5.113516896,-0.822277847,-3.064455569,0.408927826,-3.2,3.2
639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.09,33.82,36.72,37.70819775,39.22772215,37.90813517,-0.618197747,-5.407722153,-1.188135169,-2.404685023,-3.2,3.2,31.61,32.48,31.18,37.50826033,39.46764706,37.42828536,-5.898260325,-6.987647059,-6.248285357,-6.378064247,-3.2,3.2,25.1,25.2,24.4,37.74818523,38.78785982,38.3479975,-12.64818523,-13.58785982,-13.9479975,-13.39468085,-3.2,3.2,44.2,40.6,37.1,39.14774718,41.38704631,40.22740926,5.052252816,-0.787046308,-3.127409262,0.379265749,-3.2,3.2
640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.11,33.84,36.75,37.76720901,39.28911139,37.96745932,-0.657209011,-5.449111389,-1.217459324,-2.441259908,-3.2,3.2,31.62,32.51,31.20,37.5669587,39.52941176,37.48685857,-5.946958698,-7.019411765,-6.286858573,-6.417743012,-3.2,3.2,25.2,25.2,24.4,37.80725907,38.8485607,38.40801001,-12.60725907,-13.6485607,-14.00801001,-13.4212766,-3.2,3.2,44.2,40.8,37.1,39.20901126,41.45181477,40.29036295,4.990988736,-0.651814768,-3.190362954,0.382937005,-3.2,3.2
641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14,33.94,36.78,37.82622028,39.35050063,38.02678348,-0.686220275,-5.410500626,-1.246783479,-2.447834793,-3.2,3.2,31.67,32.53,31.33,37.62565707,39.59117647,37.54543179,-5.955657071,-7.061176471,-6.21543179,-6.410755111,-3.2,3.2,25.2,25.2,24.4,37.86633292,38.90926158,38.46802253,-12.66633292,-13.70926158,-14.06802253,-13.48120567,-3.2,3.2,44.3,40.8,37.1,39.27027534,41.51658323,40.35331665,5.029724656,-0.716583229,-3.253316646,0.353274927,-3.2,3.2
642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.19,33.99,36.86,37.88523154,39.41188986,38.08610763,-0.695231539,-5.421889862,-1.226107635,-2.447743012,-3.2,3.2,31.71,32.54,31.34,37.68435544,39.65294118,37.60400501,-5.974355444,-7.112941176,-6.264005006,-6.450433876,-3.2,3.2,25.4,25.3,24.4,37.92540676,38.96996245,38.52803504,-12.52540676,-13.66996245,-14.12803504,-13.44113475,-3.2,3.2,44.3,40.9,37.1,39.33153942,41.58135169,40.41627034,4.968460576,-0.68135169,-3.316270338,0.323612849,-3.2,3.2
643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.20,34.03,36.93,37.9442428,39.4732791,38.14543179,-0.744242804,-5.443279099,-1.21543179,-2.467651231,-3.2,3.2,31.80,32.58,31.37,37.74305382,39.71470588,37.66257822,-5.943053817,-7.134705882,-6.292578223,-6.456779307,-3.2,3.2,25.4,25.3,24.4,37.9844806,39.03066333,38.58804756,-12.5844806,-13.73066333,-14.18804756,-13.50106383,-3.2,3.2,44.4,40.9,37.1,39.3928035,41.64612015,40.47922403,5.007196496,-0.74612015,-3.37922403,0.293950772,-3.2,3.2
644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.32,34.08,36.94,38.00325407,39.53466834,38.20475594,-0.683254068,-5.454668335,-1.264755945,-2.467559449,-3.2,3.2,31.83,32.64,31.44,37.80175219,39.77647059,37.72115144,-5.97175219,-7.136470588,-6.281151439,-6.463124739,-3.2,3.2,25.5,25.3,24.5,38.04355444,39.09136421,38.64806008,-12.54355444,-13.79136421,-14.14806008,-13.49432624,-3.2,3.2,44.6,41,37.3,39.45406758,41.71088861,40.54217772,5.145932416,-0.710888611,-3.242177722,0.397622028,-3.2,3.2
645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.40,34.16,36.97,38.06226533,39.59605757,38.2640801,-0.662265332,-5.436057572,-1.2940801,-2.464134335,-3.2,3.2,31.84,32.66,31.49,37.86045056,39.83823529,37.77972466,-6.020450563,-7.178235294,-6.289724656,-6.496136838,-3.2,3.2,25.5,25.3,24.5,38.10262829,39.15206508,38.70807259,-12.60262829,-13.85206508,-14.20807259,-13.55425532,-3.2,3.2,44.6,41,37.3,39.51533166,41.77565707,40.60513141,5.084668335,-0.775657071,-3.305131414,0.334626617,-3.2,3.2
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.47,34.20,36.99,38.1212766,39.65744681,38.32340426,-0.651276596,-5.457446809,-1.333404255,-2.48070922,-3.2,3.2,31.88,32.74,31.49,37.91914894,39.9,37.83829787,-6.039148936,-7.16,-6.348297872,-6.515815603,-3.2,3.2,25.5,25.4,24.5,38.16170213,39.21276596,38.76808511,-12.66170213,-13.81276596,-14.26808511,-13.58085106,-3.2,3.2,44.6,41.1,37.3,39.57659574,41.84042553,40.66808511,5.023404255,-0.740425532,-3.368085106,0.304964539,-3.2,3.2
647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51,34.22,37.02,38.18028786,39.71883605,38.38272841,-0.67028786,-5.498836045,-1.362728411,-2.510617438,-3.2,3.2,31.93,32.75,31.52,37.97784731,39.96176471,37.89687109,-6.047847309,-7.211764706,-6.376871089,-6.545494368,-3.2,3.2,25.6,25.4,24.6,38.22077597,39.27346683,38.82809762,-12.62077597,-13.87346683,-14.22809762,-13.57411348,-3.2,3.2,44.8,41.1,37.4,39.63785982,41.90519399,40.7310388,5.162140175,-0.805193992,-3.331038798,0.341969128,-3.2,3.2
648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53,34.29,37.13,38.23929912,39.78022528,38.44205257,-0.709299124,-5.490225282,-1.312052566,-2.50385899,-3.2,3.2,31.97,32.77,31.54,38.03654568,40.02352941,37.95544431,-6.066545682,-7.253529412,-6.415444305,-6.578506466,-3.2,3.2,25.7,25.5,24.6,38.27984981,39.33416771,38.88811014,-12.57984981,-13.83416771,-14.28811014,-13.56737589,-3.2,3.2,44.9,41.2,37.5,39.6991239,41.96996245,40.79399249,5.200876095,-0.769962453,-3.293992491,0.378973717,-3.2,3.2
649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.62,34.35,37.23,38.29831039,39.84161452,38.50137672,-0.678310388,-5.491614518,-1.271376721,-2.480433876,-3.2,3.2,32.06,32.84,31.60,38.09524406,40.08529412,38.01401752,-6.035244055,-7.245294118,-6.414017522,-6.564851898,-3.2,3.2,25.7,25.6,24.7,38.33892365,39.39486859,38.94812265,-12.63892365,-13.79486859,-14.24812265,-13.5606383,-3.2,3.2,45,41.2,37.5,39.76038798,42.03473091,40.85694618,5.239612015,-0.834730914,-3.356946183,0.34931164,-3.2,3.2
650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74,34.45,37.28,38.35732165,39.90300375,38.56070088,-0.617321652,-5.453003755,-1.280700876,-2.450342094,-3.2,3.2,32.06,32.89,31.61,38.15394243,40.14705882,38.07259074,-6.093942428,-7.257058824,-6.462590738,-6.604530663,-3.2,3.2,25.8,25.6,24.7,38.3979975,39.45556946,39.00813517,-12.5979975,-13.85556946,-14.30813517,-13.58723404,-3.2,3.2,45.1,41.3,37.6,39.82165207,42.09949937,40.91989987,5.278347935,-0.799499374,-3.319899875,0.386316229,-3.2,3.2
651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81,34.49,37.33,38.41633292,39.96439299,38.62002503,-0.606332916,-5.474392991,-1.290025031,-2.45691698,-3.2,3.2,32.13,32.95,31.63,38.2126408,40.20882353,38.13116395,-6.082640801,-7.258823529,-6.501163955,-6.614209428,-3.2,3.2,25.8,25.6,24.8,38.45707134,39.51627034,39.06814768,-12.65707134,-13.91627034,-14.26814768,-13.61382979,-3.2,3.2,45.2,41.3,37.6,39.88291615,42.16426783,40.98285357,5.317083855,-0.864267835,-3.382853567,0.356654151,-3.2,3.2
652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.89,34.61,37.39,38.47534418,40.02578223,38.67934919,-0.58534418,-5.415782228,-1.289349186,-2.430158531,-3.2,3.2,32.15,32.96,31.70,38.27133917,40.27058824,38.18973717,-6.121339174,-7.310588235,-6.489737171,-6.64055486,-3.2,3.2,25.9,25.6,24.9,38.51614518,39.57697121,39.1281602,-12.61614518,-13.97697121,-14.2281602,-13.6070922,-3.2,3.2,45.3,41.4,37.6,39.94418023,42.2290363,41.04580726,5.355819775,-0.829036295,-3.445807259,0.360325407,-3.2,3.2
653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.94,34.78,37.46,38.53435544,40.08717146,38.73867334,-0.594355444,-5.307171464,-1.278673342,-2.393400083,-3.2,3.2,32.18,32.97,31.71,38.33003755,40.33235294,38.24831039,-6.150037547,-7.362352941,-6.538310388,-6.683566959,-3.2,3.2,26,25.6,25,38.57521902,39.63767209,39.18817272,-12.57521902,-14.03767209,-14.18817272,-13.60035461,-3.2,3.2,45.4,41.4,37.6,40.00544431,42.29380476,41.10876095,5.394555695,-0.893804756,-3.508760951,0.330663329,-3.2,3.2
654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.05,34.82,37.50,38.59336671,40.1485607,38.7979975,-0.543366708,-5.328560701,-1.297997497,-2.389974969,-3.2,3.2,32.28,33.04,31.73,38.38873592,40.39411765,38.3068836,-6.10873592,-7.354117647,-6.576883605,-6.67991239,-3.2,3.2,26,25.7,25.1,38.63429287,39.69837297,39.24818523,-12.63429287,-13.99837297,-14.14818523,-13.59361702,-3.2,3.2,45.4,41.4,37.7,40.06670839,42.35857322,41.17171464,5.333291615,-0.958573217,-3.471714643,0.301001252,-3.2,3.2
655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.11,34.87,37.51,38.65237797,40.20994994,38.85732165,-0.542377972,-5.339949937,-1.347321652,-2.409883187,-3.2,3.2,32.31,33.09,31.74,38.44743429,40.45588235,38.36545682,-6.137434293,-7.365882353,-6.625456821,-6.709591156,-3.2,3.2,26.1,25.7,25.1,38.69336671,39.75907384,39.30819775,-12.59336671,-14.05907384,-14.20819775,-13.62021277,-3.2,3.2,45.4,41.4,37.8,40.12797247,42.42334168,41.23466834,5.272027534,-1.023341677,-3.434668335,0.271339174,-3.2,3.2
656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.19,34.91,37.55,38.71138924,40.27133917,38.91664581,-0.521389237,-5.361339174,-1.366645807,-2.416458073,-3.2,3.2,32.34,33.14,31.83,38.50613267,40.51764706,38.42403004,-6.166132666,-7.377647059,-6.594030038,-6.712603254,-3.2,3.2,26.2,25.8,25.1,38.75244055,39.81977472,39.36821026,-12.55244055,-14.01977472,-14.26821026,-13.61347518,-3.2,3.2,45.5,41.5,37.8,40.18923655,42.48811014,41.29762203,5.310763454,-0.988110138,-3.497622028,0.27501043,-3.2,3.2
657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.35,34.95,37.65,38.7704005,40.33272841,38.97596996,-0.420400501,-5.382728411,-1.325969962,-2.376366291,-3.2,3.2,32.35,33.18,31.85,38.56483104,40.57941176,38.48260325,-6.214831039,-7.399411765,-6.632603254,-6.748948686,-3.2,3.2,26.2,25.8,25.2,38.81151439,39.88047559,39.42822278,-12.61151439,-14.08047559,-14.22822278,-13.64007092,-3.2,3.2,45.7,41.5,37.9,40.25050063,42.5528786,41.36057572,5.449499374,-1.052878598,-3.46057572,0.312015019,-3.2,3.2
658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.41,34.99,37.69,38.82941176,40.39411765,39.03529412,-0.419411765,-5.404117647,-1.345294118,-2.389607843,-3.2,3.2,32.38,33.22,31.97,38.62352941,40.64117647,38.54117647,-6.243529412,-7.421176471,-6.571176471,-6.745294118,-3.2,3.2,26.2,25.9,25.2,38.87058824,39.94117647,39.48823529,-12.67058824,-14.04117647,-14.28823529,-13.66666667,-3.2,3.2,45.7,41.5,37.9,40.31176471,42.61764706,41.42352941,5.388235294,-1.117647059,-3.523529412,0.249019608,-3.2,3.2
659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.50,35.05,37.71,38.88842303,40.45550688,39.09461827,-0.388423029,-5.405506884,-1.384618273,-2.392849395,-3.2,3.2,32.41,33.28,32.04,38.68222778,40.70294118,38.59974969,-6.272227785,-7.422941176,-6.559749687,-6.751639549,-3.2,3.2,26.3,26,25.2,38.92966208,40.00187735,39.54824781,-12.62966208,-14.00187735,-14.34824781,-13.65992908,-3.2,3.2,45.8,41.5,38,40.37302879,42.68241552,41.4864831,5.426971214,-1.182415519,-3.486483104,0.252690864,-3.2,3.2
660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.52,35.13,37.76,38.94743429,40.51689612,39.15394243,-0.427434293,-5.38689612,-1.393942428,-2.402757614,-3.2,3.2,32.48,33.41,32.08,38.74092616,40.76470588,38.6583229,-6.260926158,-7.354705882,-6.578322904,-6.731318315,-3.2,3.2,26.4,26,25.2,38.98873592,40.06257822,39.60826033,-12.58873592,-14.06257822,-14.40826033,-13.68652482,-3.2,3.2,45.8,41.6,38,40.43429287,42.74718398,41.5494368,5.365707134,-1.14718398,-3.549436796,0.223028786,-3.2,3.2
661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.60,35.20,37.83,39.00644556,40.57828536,39.21326658,-0.406445557,-5.378285357,-1.383266583,-2.389332499,-3.2,3.2,32.51,33.49,32.10,38.79962453,40.82647059,38.71689612,-6.289624531,-7.336470588,-6.61689612,-6.747663746,-3.2,3.2,26.4,26,25.3,39.04780976,40.1232791,39.66827284,-12.64780976,-14.1232791,-14.36827284,-13.71312057,-3.2,3.2,45.8,41.7,38,40.49555695,42.81195244,41.61239049,5.304443054,-1.111952441,-3.612390488,0.193366708,-3.2,3.2
662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.67,35.27,37.86,39.06545682,40.63967459,39.27259074,-0.395456821,-5.369674593,-1.412590738,-2.392574051,-3.2,3.2,32.54,33.53,32.15,38.8583229,40.88823529,38.77546934,-6.318322904,-7.358235294,-6.625469337,-6.767342511,-3.2,3.2,26.4,26.1,25.4,39.1068836,40.18397997,39.72828536,-12.7068836,-14.08397997,-14.32828536,-13.70638298,-3.2,3.2,45.9,41.7,38.1,40.55682103,42.8767209,41.67534418,5.343178974,-1.176720901,-3.57534418,0.197037964,-3.2,3.2
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.86,35.31,37.94,39.12446809,40.70106383,39.33191489,-0.264468085,-5.39106383,-1.391914894,-2.349148936,-3.2,3.2,32.59,33.58,32.21,38.91702128,40.95,38.83404255,-6.327021277,-7.37,-6.624042553,-6.773687943,-3.2,3.2,26.5,26.1,25.4,39.16595745,40.24468085,39.78829787,-12.66595745,-14.14468085,-14.38829787,-13.73297872,-3.2,3.2,45.9,41.7,38.2,40.61808511,42.94148936,41.73829787,5.281914894,-1.241489362,-3.538297872,0.167375887,-3.2,3.2
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90,35.36,37.94,39.18347935,40.76245307,39.39123905,-0.283479349,-5.402453066,-1.451239049,-2.379057155,-3.2,3.2,32.60,33.62,32.23,38.97571965,41.01176471,38.89261577,-6.37571965,-7.391764706,-6.66261577,-6.810033375,-3.2,3.2,26.5,26.1,25.4,39.22503129,40.30538173,39.84831039,-12.72503129,-14.20538173,-14.44831039,-13.7929078,-3.2,3.2,46,41.8,38.2,40.67934919,43.00625782,41.80125156,5.320650814,-1.206257822,-3.601251564,0.171047142,-3.2,3.2
665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91,35.42,37.98,39.24249061,40.8238423,39.4505632,-0.332490613,-5.403842303,-1.470563204,-2.402298707,-3.2,3.2,32.62,33.74,32.26,39.03441802,41.07352941,38.95118899,-6.414418023,-7.333529412,-6.691188986,-6.813045474,-3.2,3.2,26.5,26.1,25.4,39.28410513,40.3660826,39.9083229,-12.78410513,-14.2660826,-14.5083229,-13.85283688,-3.2,3.2,46,41.9,38.3,40.74061327,43.07102628,41.86420526,5.259386733,-1.171026283,-3.564205257,0.174718398,-3.2,3.2
666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.99,35.44,38.08,39.30150188,40.88523154,39.50988736,-0.311501877,-5.445231539,-1.429887359,-2.395540259,-3.2,3.2,32.63,33.84,32.29,39.0931164,41.13529412,39.0097622,-6.463116395,-7.295294118,-6.719762203,-6.826057572,-3.2,3.2,26.5,26.1,25.4,39.34317897,40.42678348,39.96833542,-12.84317897,-14.32678348,-14.56833542,-13.91276596,-3.2,3.2,46.1,42,38.3,40.80187735,43.13579474,41.92715895,5.298122653,-1.135794743,-3.627158949,0.178389654,-3.2,3.2
667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.10,35.48,38.19,39.36051314,40.94662078,39.56921151,-0.260513141,-5.466620776,-1.379211514,-2.368781811,-3.2,3.2,32.65,33.91,32.31,39.15181477,41.19705882,39.06833542,-6.501814768,-7.287058824,-6.758335419,-6.84906967,-3.2,3.2,26.5,26.1,25.4,39.40225282,40.48748436,40.02834793,-12.90225282,-14.38748436,-14.62834793,-13.97269504,-3.2,3.2,46.1,42.1,38.4,40.86314143,43.2005632,41.99011264,5.236858573,-1.100563204,-3.590112641,0.182060909,-3.2,3.2
668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.17,35.55,38.25,39.41952441,41.00801001,39.62853567,-0.249524406,-5.458010013,-1.37853567,-2.362023363,-3.2,3.2,32.73,33.94,32.39,39.21051314,41.25882353,39.12690864,-6.480513141,-7.318823529,-6.736908636,-6.845415102,-3.2,3.2,26.5,26.1,25.4,39.46132666,40.54818523,40.08836045,-12.96132666,-14.44818523,-14.68836045,-14.03262411,-3.2,3.2,46.4,42.4,38.5,40.92440551,43.26533166,42.05306633,5.475594493,-0.865331665,-3.553066333,0.352398832,-3.2,3.2
669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.22,35.63,38.27,39.47853567,41.06939925,39.68785982,-0.25853567,-5.439399249,-1.417859825,-2.371931581,-3.2,3.2,32.85,33.96,32.41,39.26921151,41.32058824,39.18548185,-6.419211514,-7.360588235,-6.775481852,-6.851760534,-3.2,3.2,26.5,26.2,25.4,39.5204005,40.60888611,40.14837297,-13.0204005,-14.40888611,-14.74837297,-14.05921986,-3.2,3.2,46.5,42.4,38.5,40.98566959,43.33010013,42.11602003,5.514330413,-0.930100125,-3.616020025,0.322736754,-3.2,3.2
670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.30,35.65,38.32,39.53754693,41.13078849,39.74718398,-0.237546934,-5.480788486,-1.42718398,-2.3818398,-3.2,3.2,32.97,34.04,32.53,39.32790989,41.38235294,39.24405507,-6.357909887,-7.342352941,-6.714055069,-6.804772632,-3.2,3.2,26.6,26.2,25.6,39.57947434,40.66958698,40.20838548,-12.97947434,-14.46958698,-14.60838548,-14.01914894,-3.2,3.2,46.6,42.5,38.5,41.04693367,43.39486859,42.17897372,5.553066333,-0.894868586,-3.678973717,0.32640801,-3.2,3.2
671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.42,35.68,38.35,39.5965582,41.19217772,39.80650814,-0.176558198,-5.512177722,-1.456508135,-2.381748018,-3.2,3.2,32.98,34.08,32.59,39.38660826,41.44411765,39.30262829,-6.40660826,-7.364117647,-6.712628285,-6.827784731,-3.2,3.2,26.6,26.3,25.6,39.63854819,40.73028786,40.268398,-13.03854819,-14.43028786,-14.668398,-14.04574468,-3.2,3.2,46.7,42.6,38.6,41.10819775,43.45963705,42.24192741,5.591802253,-0.859637046,-3.641927409,0.363412599,-3.2,3.2
672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.45,35.75,38.36,39.65556946,41.25356696,39.86583229,-0.205569462,-5.503566959,-1.50583229,-2.40498957,-3.2,3.2,33.02,34.14,32.63,39.44530663,41.50588235,39.3612015,-6.425306633,-7.365882353,-6.731201502,-6.840796829,-3.2,3.2,26.6,26.3,25.6,39.69762203,40.79098874,40.32841051,-13.09762203,-14.49098874,-14.72841051,-14.10567376,-3.2,3.2,46.7,42.6,38.7,41.16946183,43.52440551,42.3048811,5.530538173,-0.924405507,-3.604881101,0.333750521,-3.2,3.2
673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.52,35.79,38.39,39.71458073,41.3149562,39.92515645,-0.194580726,-5.524956195,-1.535156446,-2.418231122,-3.2,3.2,33.07,34.16,32.72,39.50400501,41.56764706,39.41977472,-6.434005006,-7.407647059,-6.699774718,-6.847142261,-3.2,3.2,26.6,26.3,25.6,39.75669587,40.85168961,40.38842303,-13.15669587,-14.55168961,-14.78842303,-14.16560284,-3.2,3.2,46.8,42.7,38.8,41.23072591,43.58917397,42.36783479,5.569274093,-0.889173967,-3.567834793,0.370755111,-3.2,3.2
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.56,35.83,38.41,39.77359199,41.37634543,39.9844806,-0.21359199,-5.546345432,-1.574480601,-2.444806008,-3.2,3.2,33.27,34.20,32.75,39.56270338,41.62941176,39.47834793,-6.292703379,-7.429411765,-6.728347935,-6.816821026,-3.2,3.2,26.7,26.3,25.7,39.81576971,40.91239049,40.44843554,-13.11576971,-14.61239049,-14.74843554,-14.15886525,-3.2,3.2,46.9,42.8,38.9,41.29198999,43.65394243,42.43078849,5.608010013,-0.853942428,-3.530788486,0.4077597,-3.2,3.2
675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.59,35.86,38.49,39.83260325,41.43773467,40.04380476,-0.242603254,-5.577734668,-1.553804756,-2.458047559,-3.2,3.2,33.30,34.23,32.76,39.62140175,41.69117647,39.53692115,-6.321401752,-7.461176471,-6.776921151,-6.853166458,-3.2,3.2,26.8,26.3,25.7,39.87484355,40.97309136,40.50844806,-13.07484355,-14.67309136,-14.80844806,-14.18546099,-3.2,3.2,46.9,42.8,38.9,41.35325407,43.71871089,42.49374218,5.546745932,-0.918710889,-3.593742178,0.344764289,-3.2,3.2
